id,tiempo_key,ubicacion_key,especie_key,autoridad_key,situacion,cantidad
498,1,85,85,1,ENTREGA VOLUNTARIA,4
499,1,85,103,1,ENTREGA VOLUNTARIA,2
500,1,85,104,1,ENTREGA VOLUNTARIA,2
501,1,85,100,1,ENTREGA VOLUNTARIA,2
502,1,87,105,1,ENTREGA VOLUNTARIA,1
503,1,87,106,1,ENTREGA VOLUNTARIA,4
504,1,19,107,1,ENTREGA VOLUNTARIA,1
505,1,19,7,1,ENTREGA VOLUNTARIA,2
506,1,88,27,1,ENTREGA VOLUNTARIA,1
507,1,19,33,1,ENTREGA VOLUNTARIA,1
508,1,19,56,1,ENTREGA VOLUNTARIA,1
509,1,49,7,1,ENTREGA VOLUNTARIA,1
510,1,19,45,1,ENTREGA VOLUNTARIA,2
511,1,89,108,1,ENTREGA VOLUNTARIA,1
512,3,42,33,2,ENTREGA VOLUNTARIA,1
513,1,5,14,1,ENTREGA VOLUNTARIA,1
514,1,19,33,1,ENTREGA VOLUNTARIA,1
515,1,19,13,1,ENTREGA VOLUNTARIA,2
516,1,38,18,1,ENTREGA VOLUNTARIA,1
517,1,5,32,1,ENTREGA VOLUNTARIA,1
518,1,19,18,1,ENTREGA VOLUNTARIA,1
519,1,19,7,1,ENTREGA VOLUNTARIA,1
520,1,19,59,1,ENTREGA VOLUNTARIA,1
521,1,19,6,1,ENTREGA VOLUNTARIA,1
522,1,19,5,1,ENTREGA VOLUNTARIA,1
523,1,5,4,1,ENTREGA VOLUNTARIA,1
524,1,19,33,1,ENTREGA VOLUNTARIA,1
525,1,19,14,1,ENTREGA VOLUNTARIA,1
526,1,64,5,1,ENTREGA VOLUNTARIA,1
527,1,1,5,1,ENTREGA VOLUNTARIA,1
528,1,77,4,1,ENTREGA VOLUNTARIA,2
529,1,88,7,1,ENTREGA VOLUNTARIA,3
530,1,14,11,1,ENTREGA VOLUNTARIA,1
531,1,82,5,1,ENTREGA VOLUNTARIA,1
532,1,43,5,1,ENTREGA VOLUNTARIA,1
533,1,90,48,1,ENTREGA VOLUNTARIA,1
534,1,91,33,1,ENTREGA VOLUNTARIA,2
535,1,55,14,1,ENTREGA VOLUNTARIA,1
536,1,5,7,1,ENTREGA VOLUNTARIA,2
537,1,38,83,1,INCAUTACIÓN,1
538,1,92,109,1,INCAUTACIÓN,3
539,1,92,110,1,INCAUTACIÓN,18
540,1,93,19,1,INCAUTACIÓN,1
541,1,94,111,1,INCAUTACIÓN,3
542,1,95,45,1,INCAUTACIÓN,1
543,1,73,44,1,INCAUTACIÓN,1
544,1,79,11,1,INCAUTACIÓN,1
545,1,46,35,1,INCAUTACIÓN,1
546,1,6,9,1,INCAUTACIÓN,2
547,1,6,31,1,INCAUTACIÓN,2
548,1,6,12,1,INCAUTACIÓN,1
549,1,79,9,1,INCAUTACIÓN,1
550,1,79,10,1,INCAUTACIÓN,1
551,1,91,14,1,INCAUTACIÓN,1
552,1,91,11,1,INCAUTACIÓN,2
553,1,5,11,1,INCAUTACIÓN,3
554,1,96,11,1,INCAUTACIÓN,3
555,1,79,55,1,INCAUTACIÓN,1
556,1,79,4,1,INCAUTACIÓN,1
557,1,38,57,1,INCAUTACIÓN,1
558,1,79,11,1,INCAUTACIÓN,1
559,1,79,25,1,INCAUTACIÓN,1
560,1,91,11,1,INCAUTACIÓN,1
561,1,91,11,1,INCAUTACIÓN,1
562,1,91,11,1,INCAUTACIÓN,1
563,1,91,11,1,INCAUTACIÓN,1
564,1,97,11,1,INCAUTACIÓN,1
565,1,98,11,1,INCAUTACIÓN,2
566,1,98,31,1,INCAUTACIÓN,2
567,1,98,11,1,INCAUTACIÓN,6
568,1,98,85,1,INCAUTACIÓN,1
569,1,98,4,1,INCAUTACIÓN,1
570,1,18,24,1,INCAUTACIÓN,2
571,1,18,11,1,INCAUTACIÓN,3
572,1,79,11,1,INCAUTACIÓN,2
573,1,79,24,1,INCAUTACIÓN,1
574,1,19,7,1,INCAUTACIÓN,1
575,1,81,11,1,INCAUTACIÓN,1
576,1,96,11,1,INCAUTACIÓN,1
577,1,96,24,1,INCAUTACIÓN,1
578,1,96,31,1,INCAUTACIÓN,1
579,1,96,48,1,INCAUTACIÓN,1
580,1,99,11,1,INCAUTACIÓN,1
581,1,22,112,1,INCAUTACIÓN,1
582,1,22,57,1,INCAUTACIÓN,1
583,1,22,11,1,INCAUTACIÓN,1
584,1,22,10,1,INCAUTACIÓN,1
585,1,100,87,1,INCAUTACIÓN,1
586,1,101,11,1,INCAUTACIÓN,2
587,1,87,112,1,INCAUTACIÓN,1
588,1,22,9,1,INCAUTACIÓN,3
589,1,22,11,1,INCAUTACIÓN,5
590,1,22,24,1,INCAUTACIÓN,1
591,1,22,10,1,INCAUTACIÓN,1
592,1,22,100,1,INCAUTACIÓN,1
593,1,5,20,1,INCAUTACIÓN,1
594,1,22,10,1,INCAUTACIÓN,1
595,1,22,11,1,INCAUTACIÓN,4
596,1,22,4,1,INCAUTACIÓN,1
597,1,22,9,1,INCAUTACIÓN,2
598,1,79,20,1,INCAUTACIÓN,1
599,1,38,5,1,INCAUTACIÓN,1
600,1,38,15,1,INCAUTACIÓN,1
601,1,95,11,1,INCAUTACIÓN,1
602,1,102,113,1,INCAUTACIÓN,1
603,1,103,93,1,INCAUTACIÓN,1
604,1,104,6,1,INCAUTACIÓN,1
605,1,73,45,1,INCAUTACIÓN,1
606,1,105,11,1,INCAUTACIÓN,1
607,1,94,33,1,INCAUTACIÓN,8
608,1,106,35,1,INCAUTACIÓN,1
609,1,20,100,1,INCAUTACIÓN,1
610,1,107,42,1,INCAUTACIÓN,2
611,1,107,45,1,INCAUTACIÓN,1
612,1,108,45,1,INCAUTACIÓN,1
613,1,28,12,1,INCAUTACIÓN,1
614,1,109,112,1,INCAUTACIÓN,1
615,1,110,4,1,INCAUTACIÓN,1
616,1,28,67,1,INCAUTACIÓN,1
617,1,111,45,1,INCAUTACIÓN,2
618,1,112,12,1,INCAUTACIÓN,1
619,1,113,4,1,INCAUTACIÓN,1
620,4,104,11,1,INCAUTACIÓN,1
621,6,104,11,1,INCAUTACIÓN,1
622,1,110,12,1,INCAUTACIÓN,1
623,1,55,4,1,INCAUTACIÓN,1
624,1,55,80,1,INCAUTACIÓN,1
625,1,55,11,1,INCAUTACIÓN,1
626,1,55,14,1,INCAUTACIÓN,1
627,1,55,58,1,INCAUTACIÓN,1
628,1,55,59,1,INCAUTACIÓN,1
629,1,55,4,1,INCAUTACIÓN,2
630,1,55,4,1,INCAUTACIÓN,1
631,1,55,12,1,INCAUTACIÓN,1
632,1,55,59,1,INCAUTACIÓN,1
633,1,55,114,1,INCAUTACIÓN,2
634,1,55,115,1,INCAUTACIÓN,1
635,1,55,14,1,INCAUTACIÓN,2
636,1,55,9,1,INCAUTACIÓN,2
637,1,55,80,1,INCAUTACIÓN,1
638,1,114,39,1,INCAUTACIÓN,1
639,1,55,14,1,INCAUTACIÓN,1
640,1,55,58,1,INCAUTACIÓN,1
641,1,55,11,1,INCAUTACIÓN,1
642,1,55,58,1,INCAUTACIÓN,1
643,1,55,24,1,INCAUTACIÓN,3
644,1,55,11,1,INCAUTACIÓN,1
645,1,55,58,1,INCAUTACIÓN,5
646,1,55,14,1,INCAUTACIÓN,1
647,1,55,7,1,INCAUTACIÓN,1
648,1,62,11,1,INCAUTACIÓN,2
649,1,9,4,1,INCAUTACIÓN,2
650,1,25,33,1,INCAUTACIÓN,2
651,1,5,11,1,INCAUTACIÓN,2
652,1,25,4,1,INCAUTACIÓN,1
653,1,115,116,1,INCAUTACIÓN,1
654,1,115,7,1,INCAUTACIÓN,2
655,1,115,87,1,INCAUTACIÓN,3
656,1,115,9,1,INCAUTACIÓN,3
657,1,77,12,1,INCAUTACIÓN,2
658,1,53,61,1,INCAUTACIÓN,1
659,1,30,12,1,INCAUTACIÓN,1
660,1,42,4,1,INCAUTACIÓN,2
661,1,42,4,1,INCAUTACIÓN,2
662,1,42,11,1,INCAUTACIÓN,1
663,1,42,25,1,INCAUTACIÓN,3
664,1,42,48,1,INCAUTACIÓN,1
665,1,42,80,1,INCAUTACIÓN,3
666,1,31,117,1,INCAUTACIÓN,2
667,1,31,118,1,INCAUTACIÓN,6
668,1,116,48,1,INCAUTACIÓN,1
669,1,30,11,1,INCAUTACIÓN,2
670,1,117,9,1,INCAUTACIÓN,3
671,1,117,10,1,INCAUTACIÓN,1
672,1,117,55,1,INCAUTACIÓN,1
673,1,117,116,1,INCAUTACIÓN,2
674,1,5,76,1,INCAUTACIÓN,4
675,1,117,9,1,INCAUTACIÓN,2
676,1,87,11,3,INCAUTACIÓN,1
677,1,87,9,3,INCAUTACIÓN,2
678,1,87,119,1,INCAUTACIÓN,4
679,1,5,119,1,INCAUTACIÓN,3
680,1,118,44,1,INCAUTACIÓN,1
681,1,118,11,1,INCAUTACIÓN,1
682,1,75,5,1,INCAUTACIÓN,15
683,1,55,33,1,INCAUTACIÓN,1
684,1,55,29,1,INCAUTACIÓN,1
685,1,42,19,1,INCAUTACIÓN,1
686,1,119,120,1,INCAUTACIÓN,1
687,1,80,5,1,INCAUTACIÓN,50
688,1,5,83,1,INCAUTACIÓN,1
689,1,120,80,1,INCAUTACIÓN,11
690,1,67,55,1,INCAUTACIÓN,1
691,1,121,57,1,INCAUTACIÓN,1
692,1,99,4,1,INCAUTACIÓN,2
693,1,5,86,1,INCAUTACIÓN,1
694,1,5,12,1,INCAUTACIÓN,1
695,1,5,121,1,INCAUTACIÓN,1
696,1,5,11,1,INCAUTACIÓN,2
697,1,5,102,1,INCAUTACIÓN,1
698,1,5,100,1,INCAUTACIÓN,3
699,1,84,87,1,INCAUTACIÓN,2
700,1,84,8,1,INCAUTACIÓN,1
701,1,84,9,1,INCAUTACIÓN,2
702,1,84,10,1,INCAUTACIÓN,1
703,1,84,30,1,INCAUTACIÓN,5
704,1,1,5,1,INCAUTACIÓN,1
705,1,85,11,1,INCAUTACIÓN,1
706,1,85,11,1,INCAUTACIÓN,2
707,1,1,9,1,INCAUTACIÓN,1
708,1,48,14,1,INCAUTACIÓN,1
709,1,122,4,1,INCAUTACIÓN,1
710,1,122,11,1,INCAUTACIÓN,1
711,1,122,122,1,INCAUTACIÓN,1
712,1,122,80,1,INCAUTACIÓN,4
713,1,122,23,1,INCAUTACIÓN,1
714,1,122,123,1,INCAUTACIÓN,2
715,1,77,23,1,INCAUTACIÓN,1
716,1,77,4,1,INCAUTACIÓN,1
717,1,77,11,1,INCAUTACIÓN,1
718,1,42,11,1,INCAUTACIÓN,2
719,4,4,16,2,ENTREGA VOLUNTARIA,1
720,6,4,16,2,ENTREGA VOLUNTARIA,1
721,4,18,5,1,ENTREGA VOLUNTARIA,1
722,6,18,5,1,ENTREGA VOLUNTARIA,1
723,4,5,110,1,ENTREGA VOLUNTARIA,1
724,6,5,110,1,ENTREGA VOLUNTARIA,1
725,4,18,5,1,ENTREGA VOLUNTARIA,3
726,6,18,5,1,ENTREGA VOLUNTARIA,3
727,4,5,69,1,ENTREGA VOLUNTARIA,1
728,6,5,69,1,ENTREGA VOLUNTARIA,1
729,4,56,33,1,ENTREGA VOLUNTARIA,1
730,6,56,33,1,ENTREGA VOLUNTARIA,1
731,4,2,5,1,ENTREGA VOLUNTARIA,1
732,6,2,5,1,ENTREGA VOLUNTARIA,1
733,4,43,5,1,ENTREGA VOLUNTARIA,1
734,6,43,5,1,ENTREGA VOLUNTARIA,1
735,2,123,65,2,HALLAZGO,1
736,4,5,124,1,ENTREGA VOLUNTARIA,1
737,6,5,124,1,ENTREGA VOLUNTARIA,1
738,4,2,5,1,ENTREGA VOLUNTARIA,1
739,6,2,5,1,ENTREGA VOLUNTARIA,1
740,4,124,12,1,ENTREGA VOLUNTARIA,1
741,6,124,12,1,ENTREGA VOLUNTARIA,1
742,4,119,3,1,ENTREGA VOLUNTARIA,1
743,6,119,3,1,ENTREGA VOLUNTARIA,1
744,4,2,5,1,ENTREGA VOLUNTARIA,1
745,6,2,5,1,ENTREGA VOLUNTARIA,1
746,4,22,93,1,ENTREGA VOLUNTARIA,1
747,6,22,93,1,ENTREGA VOLUNTARIA,1
748,4,77,5,1,ENTREGA VOLUNTARIA,1
749,6,77,5,1,ENTREGA VOLUNTARIA,1
750,4,5,41,1,ENTREGA VOLUNTARIA,1
751,6,5,41,1,ENTREGA VOLUNTARIA,1
752,4,125,5,1,ENTREGA VOLUNTARIA,1
753,6,125,5,1,ENTREGA VOLUNTARIA,1
754,4,5,5,1,ENTREGA VOLUNTARIA,1
755,6,5,5,1,ENTREGA VOLUNTARIA,1
756,4,126,45,1,ENTREGA VOLUNTARIA,1
757,6,126,45,1,ENTREGA VOLUNTARIA,1
758,4,5,5,1,ENTREGA VOLUNTARIA,1
759,6,5,5,1,ENTREGA VOLUNTARIA,1
760,4,52,6,1,ENTREGA VOLUNTARIA,1
761,6,52,6,1,ENTREGA VOLUNTARIA,1
762,4,5,33,1,ENTREGA VOLUNTARIA,1
763,6,5,33,1,ENTREGA VOLUNTARIA,1
764,4,17,4,1,ENTREGA VOLUNTARIA,1
765,6,17,4,1,ENTREGA VOLUNTARIA,1
766,4,50,5,1,ENTREGA VOLUNTARIA,1
767,6,50,5,1,ENTREGA VOLUNTARIA,1
768,4,55,12,1,ENTREGA VOLUNTARIA,1
769,6,55,12,1,ENTREGA VOLUNTARIA,1
770,4,55,125,1,ENTREGA VOLUNTARIA,1
771,6,55,125,1,ENTREGA VOLUNTARIA,1
772,4,87,80,1,ENTREGA VOLUNTARIA,1
773,6,87,80,1,ENTREGA VOLUNTARIA,1
774,4,19,4,1,ENTREGA VOLUNTARIA,1
775,6,19,4,1,ENTREGA VOLUNTARIA,1
776,4,19,33,1,ENTREGA VOLUNTARIA,1
777,6,19,33,1,ENTREGA VOLUNTARIA,1
778,4,19,38,1,ENTREGA VOLUNTARIA,1
779,6,19,38,1,ENTREGA VOLUNTARIA,1
780,4,19,33,1,ENTREGA VOLUNTARIA,1
781,6,19,33,1,ENTREGA VOLUNTARIA,1
782,4,19,33,1,ENTREGA VOLUNTARIA,1
783,6,19,33,1,ENTREGA VOLUNTARIA,1
784,4,19,5,1,ENTREGA VOLUNTARIA,1
785,6,19,5,1,ENTREGA VOLUNTARIA,1
786,4,19,5,1,ENTREGA VOLUNTARIA,1
787,6,19,5,1,ENTREGA VOLUNTARIA,1
788,4,19,5,1,ENTREGA VOLUNTARIA,1
789,6,19,5,1,ENTREGA VOLUNTARIA,1
790,4,19,8,1,ENTREGA VOLUNTARIA,1
791,6,19,8,1,ENTREGA VOLUNTARIA,1
792,4,19,93,1,ENTREGA VOLUNTARIA,1
793,6,19,93,1,ENTREGA VOLUNTARIA,1
794,4,19,14,1,ENTREGA VOLUNTARIA,1
795,6,19,14,1,ENTREGA VOLUNTARIA,1
796,4,19,36,1,ENTREGA VOLUNTARIA,1
797,6,19,36,1,ENTREGA VOLUNTARIA,1
798,4,19,16,1,ENTREGA VOLUNTARIA,1
799,6,19,16,1,ENTREGA VOLUNTARIA,1
800,4,32,33,1,ENTREGA VOLUNTARIA,1
801,6,32,33,1,ENTREGA VOLUNTARIA,1
802,4,19,5,1,ENTREGA VOLUNTARIA,1
803,6,19,5,1,ENTREGA VOLUNTARIA,1
804,4,19,14,1,ENTREGA VOLUNTARIA,1
805,6,19,14,1,ENTREGA VOLUNTARIA,1
806,4,19,56,1,ENTREGA VOLUNTARIA,11
807,6,19,56,1,ENTREGA VOLUNTARIA,11
808,4,19,37,1,ENTREGA VOLUNTARIA,1
809,6,19,37,1,ENTREGA VOLUNTARIA,1
810,4,30,36,1,ENTREGA VOLUNTARIA,1
811,6,30,36,1,ENTREGA VOLUNTARIA,1
812,4,56,3,1,ENTREGA VOLUNTARIA,3
813,6,56,3,1,ENTREGA VOLUNTARIA,3
814,4,56,33,1,ENTREGA VOLUNTARIA,1
815,6,56,33,1,ENTREGA VOLUNTARIA,1
816,4,56,39,1,ENTREGA VOLUNTARIA,2
817,6,56,39,1,ENTREGA VOLUNTARIA,2
818,4,56,15,1,ENTREGA VOLUNTARIA,1
819,6,56,15,1,ENTREGA VOLUNTARIA,1
820,4,19,33,1,ENTREGA VOLUNTARIA,1
821,6,19,33,1,ENTREGA VOLUNTARIA,1
822,4,56,45,1,ENTREGA VOLUNTARIA,1
823,6,56,45,1,ENTREGA VOLUNTARIA,1
824,4,19,29,1,ENTREGA VOLUNTARIA,1
825,6,19,29,1,ENTREGA VOLUNTARIA,1
826,4,127,3,2,ENTREGA VOLUNTARIA,1
827,6,127,3,2,ENTREGA VOLUNTARIA,1
828,4,19,33,1,ENTREGA VOLUNTARIA,1
829,6,19,33,1,ENTREGA VOLUNTARIA,1
830,4,46,33,1,ENTREGA VOLUNTARIA,1
831,6,46,33,1,ENTREGA VOLUNTARIA,1
832,4,19,33,1,ENTREGA VOLUNTARIA,2
833,6,19,33,1,ENTREGA VOLUNTARIA,2
834,4,19,53,1,ENTREGA VOLUNTARIA,1
835,6,19,53,1,ENTREGA VOLUNTARIA,1
836,4,19,7,1,ENTREGA VOLUNTARIA,1
837,6,19,7,1,ENTREGA VOLUNTARIA,1
838,4,19,33,1,ENTREGA VOLUNTARIA,1
839,6,19,33,1,ENTREGA VOLUNTARIA,1
840,4,128,126,1,ENTREGA VOLUNTARIA,1
841,6,128,126,1,ENTREGA VOLUNTARIA,1
842,4,11,5,1,ENTREGA VOLUNTARIA,1
843,6,11,5,1,ENTREGA VOLUNTARIA,1
844,4,14,5,1,ENTREGA VOLUNTARIA,1
845,6,14,5,1,ENTREGA VOLUNTARIA,1
846,4,56,5,1,ENTREGA VOLUNTARIA,1
847,6,56,5,1,ENTREGA VOLUNTARIA,1
848,4,129,33,1,ENTREGA VOLUNTARIA,2
849,6,129,33,1,ENTREGA VOLUNTARIA,2
850,4,19,33,1,ENTREGA VOLUNTARIA,1
851,6,19,33,1,ENTREGA VOLUNTARIA,1
852,4,19,33,1,ENTREGA VOLUNTARIA,1
853,6,19,33,1,ENTREGA VOLUNTARIA,1
854,4,19,33,1,ENTREGA VOLUNTARIA,2
855,6,19,33,1,ENTREGA VOLUNTARIA,2
856,4,56,33,1,ENTREGA VOLUNTARIA,1
857,6,56,33,1,ENTREGA VOLUNTARIA,1
858,4,19,33,1,ENTREGA VOLUNTARIA,1
859,6,19,33,1,ENTREGA VOLUNTARIA,1
860,4,19,5,1,ENTREGA VOLUNTARIA,1
861,6,19,5,1,ENTREGA VOLUNTARIA,1
862,4,42,20,1,ENTREGA VOLUNTARIA,1
863,6,42,20,1,ENTREGA VOLUNTARIA,1
864,4,36,30,1,ENTREGA VOLUNTARIA,1
865,6,36,30,1,ENTREGA VOLUNTARIA,1
866,4,19,40,1,ENTREGA VOLUNTARIA,1
867,6,19,40,1,ENTREGA VOLUNTARIA,1
868,4,19,33,1,ENTREGA VOLUNTARIA,2
869,6,19,33,1,ENTREGA VOLUNTARIA,2
870,4,64,5,1,ENTREGA VOLUNTARIA,1
871,6,64,5,1,ENTREGA VOLUNTARIA,1
872,4,67,54,1,ENTREGA VOLUNTARIA,1
873,6,67,54,1,ENTREGA VOLUNTARIA,1
874,4,42,11,1,ENTREGA VOLUNTARIA,1
875,6,42,11,1,ENTREGA VOLUNTARIA,1
876,4,42,33,1,ENTREGA VOLUNTARIA,1
877,6,42,33,1,ENTREGA VOLUNTARIA,1
878,4,64,54,1,ENTREGA VOLUNTARIA,1
879,6,64,54,1,ENTREGA VOLUNTARIA,1
880,4,77,5,1,ENTREGA VOLUNTARIA,1
881,6,77,5,1,ENTREGA VOLUNTARIA,1
882,4,5,127,1,ENTREGA VOLUNTARIA,1
883,6,5,127,1,ENTREGA VOLUNTARIA,1
884,4,18,46,1,ENTREGA VOLUNTARIA,1
885,6,18,46,1,ENTREGA VOLUNTARIA,1
886,4,5,5,1,ENTREGA VOLUNTARIA,1
887,6,5,5,1,ENTREGA VOLUNTARIA,1
888,4,19,33,1,ENTREGA VOLUNTARIA,1
889,6,19,33,1,ENTREGA VOLUNTARIA,1
890,4,19,14,1,ENTREGA VOLUNTARIA,1
891,6,19,14,1,ENTREGA VOLUNTARIA,1
892,4,19,33,1,ENTREGA VOLUNTARIA,1
893,6,19,33,1,ENTREGA VOLUNTARIA,1
894,4,19,7,1,ENTREGA VOLUNTARIA,1
895,6,19,7,1,ENTREGA VOLUNTARIA,1
896,4,26,35,1,ENTREGA VOLUNTARIA,1
897,6,26,35,1,ENTREGA VOLUNTARIA,1
898,4,19,33,1,ENTREGA VOLUNTARIA,1
899,6,19,33,1,ENTREGA VOLUNTARIA,1
900,4,19,45,1,ENTREGA VOLUNTARIA,1
901,6,19,45,1,ENTREGA VOLUNTARIA,1
902,4,19,33,1,ENTREGA VOLUNTARIA,1
903,6,19,33,1,ENTREGA VOLUNTARIA,1
904,4,2,14,1,ENTREGA VOLUNTARIA,1
905,6,2,14,1,ENTREGA VOLUNTARIA,1
906,4,19,33,1,ENTREGA VOLUNTARIA,1
907,6,19,33,1,ENTREGA VOLUNTARIA,1
908,4,19,14,1,ENTREGA VOLUNTARIA,1
909,6,19,14,1,ENTREGA VOLUNTARIA,1
910,4,5,5,1,ENTREGA VOLUNTARIA,1
911,6,5,5,1,ENTREGA VOLUNTARIA,1
912,4,34,81,1,ENTREGA VOLUNTARIA,1
913,6,34,81,1,ENTREGA VOLUNTARIA,1
914,4,57,3,1,ENTREGA VOLUNTARIA,1
915,6,57,3,1,ENTREGA VOLUNTARIA,1
916,4,22,128,1,ENTREGA VOLUNTARIA,1
917,6,22,128,1,ENTREGA VOLUNTARIA,1
918,4,42,5,1,ENTREGA VOLUNTARIA,1
919,6,42,5,1,ENTREGA VOLUNTARIA,1
920,4,130,5,1,ENTREGA VOLUNTARIA,2
921,6,130,5,1,ENTREGA VOLUNTARIA,2
922,4,90,33,1,ENTREGA VOLUNTARIA,1
923,6,90,33,1,ENTREGA VOLUNTARIA,1
924,4,19,5,1,ENTREGA VOLUNTARIA,1
925,6,19,5,1,ENTREGA VOLUNTARIA,1
926,4,19,18,1,ENTREGA VOLUNTARIA,1
927,6,19,18,1,ENTREGA VOLUNTARIA,1
928,4,19,11,1,ENTREGA VOLUNTARIA,2
929,6,19,11,1,ENTREGA VOLUNTARIA,2
930,4,19,33,1,ENTREGA VOLUNTARIA,1
931,6,19,33,1,ENTREGA VOLUNTARIA,1
932,4,19,7,1,ENTREGA VOLUNTARIA,1
933,6,19,7,1,ENTREGA VOLUNTARIA,1
934,4,19,5,1,ENTREGA VOLUNTARIA,1
935,6,19,5,1,ENTREGA VOLUNTARIA,1
936,4,23,5,1,ENTREGA VOLUNTARIA,1
937,6,23,5,1,ENTREGA VOLUNTARIA,1
938,4,5,7,3,ENTREGA VOLUNTARIA,1
939,6,5,7,3,ENTREGA VOLUNTARIA,1
940,4,19,5,1,ENTREGA VOLUNTARIA,1
941,6,19,5,1,ENTREGA VOLUNTARIA,1
942,4,19,5,1,ENTREGA VOLUNTARIA,1
943,6,19,5,1,ENTREGA VOLUNTARIA,1
944,4,131,33,1,ENTREGA VOLUNTARIA,1
945,6,131,33,1,ENTREGA VOLUNTARIA,1
946,4,19,33,1,ENTREGA VOLUNTARIA,1
947,6,19,33,1,ENTREGA VOLUNTARIA,1
948,4,99,7,1,ENTREGA VOLUNTARIA,1
949,6,99,7,1,ENTREGA VOLUNTARIA,1
950,4,19,33,1,ENTREGA VOLUNTARIA,1
951,6,19,33,1,ENTREGA VOLUNTARIA,1
952,4,22,14,1,ENTREGA VOLUNTARIA,1
953,6,22,14,1,ENTREGA VOLUNTARIA,1
954,4,22,6,1,ENTREGA VOLUNTARIA,1
955,6,22,6,1,ENTREGA VOLUNTARIA,1
956,4,19,18,1,ENTREGA VOLUNTARIA,1
957,6,19,18,1,ENTREGA VOLUNTARIA,1
958,4,61,5,1,ENTREGA VOLUNTARIA,1
959,6,61,5,1,ENTREGA VOLUNTARIA,1
960,4,132,7,1,ENTREGA VOLUNTARIA,1
961,6,132,7,1,ENTREGA VOLUNTARIA,1
962,4,19,90,1,ENTREGA VOLUNTARIA,1
963,6,19,90,1,ENTREGA VOLUNTARIA,1
964,4,56,5,1,ENTREGA VOLUNTARIA,1
965,6,56,5,1,ENTREGA VOLUNTARIA,1
966,4,19,7,1,ENTREGA VOLUNTARIA,1
967,6,19,7,1,ENTREGA VOLUNTARIA,1
968,4,19,14,1,ENTREGA VOLUNTARIA,1
969,6,19,14,1,ENTREGA VOLUNTARIA,1
970,4,62,12,1,ENTREGA VOLUNTARIA,1
971,6,62,12,1,ENTREGA VOLUNTARIA,1
972,4,30,5,1,ENTREGA VOLUNTARIA,1
973,6,30,5,1,ENTREGA VOLUNTARIA,1
974,4,19,58,1,ENTREGA VOLUNTARIA,1
975,6,19,58,1,ENTREGA VOLUNTARIA,1
976,4,50,27,1,ENTREGA VOLUNTARIA,1
977,6,50,27,1,ENTREGA VOLUNTARIA,1
978,4,57,94,1,ENTREGA VOLUNTARIA,1
979,6,57,94,1,ENTREGA VOLUNTARIA,1
980,4,19,16,1,ENTREGA VOLUNTARIA,1
981,6,19,16,1,ENTREGA VOLUNTARIA,1
982,4,88,51,1,ENTREGA VOLUNTARIA,1
983,6,88,51,1,ENTREGA VOLUNTARIA,1
984,4,79,6,1,ENTREGA VOLUNTARIA,1
985,6,79,6,1,ENTREGA VOLUNTARIA,1
986,4,5,5,1,ENTREGA VOLUNTARIA,1
987,6,5,5,1,ENTREGA VOLUNTARIA,1
988,4,19,83,1,ENTREGA VOLUNTARIA,1
989,6,19,83,1,ENTREGA VOLUNTARIA,1
990,4,19,33,1,ENTREGA VOLUNTARIA,4
991,6,19,33,1,ENTREGA VOLUNTARIA,4
992,4,133,15,1,ENTREGA VOLUNTARIA,1
993,6,133,15,1,ENTREGA VOLUNTARIA,1
994,4,132,14,1,ENTREGA VOLUNTARIA,2
995,6,132,14,1,ENTREGA VOLUNTARIA,2
996,4,57,33,1,ENTREGA VOLUNTARIA,1
997,6,57,33,1,ENTREGA VOLUNTARIA,1
998,4,134,5,1,ENTREGA VOLUNTARIA,1
999,6,134,5,1,ENTREGA VOLUNTARIA,1
1000,4,135,48,1,ENTREGA VOLUNTARIA,1
1001,6,135,48,1,ENTREGA VOLUNTARIA,1
1002,4,136,4,1,ENTREGA VOLUNTARIA,1
1003,6,136,4,1,ENTREGA VOLUNTARIA,1
1004,4,57,16,1,ENTREGA VOLUNTARIA,1
1005,6,57,16,1,ENTREGA VOLUNTARIA,1
1006,4,5,5,1,ENTREGA VOLUNTARIA,1
1007,6,5,5,1,ENTREGA VOLUNTARIA,1
1008,4,2,118,1,ENTREGA VOLUNTARIA,1
1009,6,2,118,1,ENTREGA VOLUNTARIA,1
1010,4,137,3,1,ENTREGA VOLUNTARIA,1
1011,6,137,3,1,ENTREGA VOLUNTARIA,1
1012,4,24,19,1,ENTREGA VOLUNTARIA,1
1013,6,24,19,1,ENTREGA VOLUNTARIA,1
1014,4,64,27,2,ENTREGA VOLUNTARIA,1
1015,6,64,27,2,ENTREGA VOLUNTARIA,1
1016,4,43,5,1,ENTREGA VOLUNTARIA,1
1017,6,43,5,1,ENTREGA VOLUNTARIA,1
1018,4,138,9,1,ENTREGA VOLUNTARIA,1
1019,6,138,9,1,ENTREGA VOLUNTARIA,1
1020,4,11,3,1,ENTREGA VOLUNTARIA,1
1021,6,11,3,1,ENTREGA VOLUNTARIA,1
1022,4,77,5,1,ENTREGA VOLUNTARIA,1
1023,6,77,5,1,ENTREGA VOLUNTARIA,1
1024,4,42,3,1,ENTREGA VOLUNTARIA,1
1025,6,42,3,1,ENTREGA VOLUNTARIA,1
1026,4,139,120,1,ENTREGA VOLUNTARIA,1
1027,6,139,120,1,ENTREGA VOLUNTARIA,1
